Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,20-24 anys,271
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,20-24 anys,415
2019,2,Eixample,5,el Fort Pienc,Dona,Estrangera,20-24 anys,338
2019,2,Eixample,6,la Sagrada Família,Dona,Estrangera,20-24 anys,530
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,20-24 anys,491
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,20-24 anys,488
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,20-24 anys,500
2019,2,Eixample,10,Sant Antoni,Dona,Estrangera,20-24 anys,350
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,20-24 anys,456
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,20-24 anys,8
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,20-24 anys,243
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,20-24 anys,93
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,20-24 anys,172
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,20-24 anys,104
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,20-24 anys,184
2019,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,20-24 anys,331
2019,4,Les Corts,19,les Corts,Dona,Estrangera,20-24 anys,237
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,20-24 anys,133
2019,4,Les Corts,21,Pedralbes,Dona,Estrangera,20-24 anys,62
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,20-24 anys,18
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,20-24 anys,116
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,20-24 anys,93
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,20-24 anys,176
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,20-24 anys,279
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,20-24 anys,187
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,20-24 anys,86
2019,6,Gràcia,29,el Coll,Dona,Estrangera,20-24 anys,62
2019,6,Gràcia,30,la Salut,Dona,Estrangera,20-24 anys,70
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,20-24 anys,483
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,20-24 anys,207
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,20-24 anys,148
2019,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,20-24 anys,49
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,20-24 anys,224
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,20-24 anys,25
2019,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,20-24 anys,236
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,20-24 anys,88
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,20-24 anys,43
2019,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,20-24 anys,34
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,20-24 anys,19
2019,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,20-24 anys,7
2019,7,Horta-Guinardó,43,Horta,Dona,Estrangera,20-24 anys,194
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,20-24 anys,184
2019,8,Nou Barris,45,Porta,Dona,Estrangera,20-24 anys,277
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,20-24 anys,133
2019,8,Nou Barris,47,Can Peguera,Dona,Estrangera,20-24 anys,6
2019,8,Nou Barris,48,la Guineueta,Dona,Estrangera,20-24 anys,74
2019,8,Nou Barris,49,Canyelles,Dona,Estrangera,20-24 anys,18
2019,8,Nou Barris,50,les Roquetes,Dona,Estrangera,20-24 anys,179
2019,8,Nou Barris,51,Verdun,Dona,Estrangera,20-24 anys,132
2019,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,20-24 anys,197
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,20-24 anys,79
2019,8,Nou Barris,54,Torre Baró,Dona,Estrangera,20-24 anys,23
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,20-24 anys,161
2019,8,Nou Barris,56,Vallbona,Dona,Estrangera,20-24 anys,11
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,20-24 anys,111
2019,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,20-24 anys,15
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,20-24 anys,92
2019,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,20-24 anys,166
2019,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,20-24 anys,165
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,20-24 anys,87
2019,9,Sant Andreu,63,Navas,Dona,Estrangera,20-24 anys,137
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,20-24 anys,312
2019,10,Sant Martí,65,el Clot,Dona,Estrangera,20-24 anys,175
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,20-24 anys,174
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,20-24 anys,37
2019,10,Sant Martí,68,el Poblenou,Dona,Estrangera,20-24 anys,168
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,20-24 anys,46
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,20-24 anys,263
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,20-24 anys,113
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,20-24 anys,130
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,20-24 anys,148
2019,1,Ciutat Vella,1,el Raval,Dona,Estrangera,25-29 anys,1912
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,25-29 anys,1101
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,25-29 anys,712
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,25-29 anys,1137
2019,2,Eixample,5,el Fort Pienc,Dona,Estrangera,25-29 anys,773
2019,2,Eixample,6,la Sagrada Família,Dona,Estrangera,25-29 anys,1172
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,25-29 anys,1101
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,25-29 anys,1130
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,25-29 anys,1260
2019,2,Eixample,10,Sant Antoni,Dona,Estrangera,25-29 anys,827
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,25-29 anys,1018
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,25-29 anys,8
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,25-29 anys,304
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,25-29 anys,205
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,25-29 anys,380
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,25-29 anys,203
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,25-29 anys,378
2019,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,25-29 anys,690
2019,4,Les Corts,19,les Corts,Dona,Estrangera,25-29 anys,491
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,25-29 anys,281
2019,4,Les Corts,21,Pedralbes,Dona,Estrangera,25-29 anys,86
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,25-29 anys,33
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,25-29 anys,160
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,25-29 anys,62
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,25-29 anys,228
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,25-29 anys,480
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,25-29 anys,379
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,25-29 anys,183
2019,6,Gràcia,29,el Coll,Dona,Estrangera,25-29 anys,91
2019,6,Gràcia,30,la Salut,Dona,Estrangera,25-29 anys,152
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,25-29 anys,1187
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,25-29 anys,550
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,25-29 anys,323
2019,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,25-29 anys,132
